runnum,evnum,HALLA_p
13459,6139052,5964.6
13459,6160885,5964.6
13459,6182657,5964.6
13459,6204653,5964.51
13459,6226563,5964.51
13459,6248350,5964.52
13459,6270206,5964.52
13459,6291972,5964.55
13459,6313735,5964.55
13459,6316174,5964.58
13459,6316521,5964.58
13459,6316742,5964.58
13459,6317046,5965.54
13459,6317335,5965.54
13459,6317622,5965.54
13459,6317906,5965.54
13459,6318198,5965.54
13459,6318485,5965.54
13459,6319380,5965.54
13459,6337113,5965.54
13459,6356851,5965.54
13459,6377456,5964.8
13459,6398203,5964.8
13459,6419420,5964.58
13459,6440980,5964.58
13459,6462211,5964.59
13459,6483985,5964.59
13459,6505366,5964.59
