runnum,evnum,HALLA_p
11999,955504,7907.56
11999,23122,7907.56
11999,53096,7907.12
11999,82788,7907.12
11999,112120,7907.12
11999,141147,7907.44
11999,170194,7907.44
11999,199271,7907.41
11999,228599,7907.41
11999,258130,7907.52
11999,287831,7907.52
11999,317004,7907.29
11999,334064,7907.29
11999,334203,7907.49
11999,334374,7907.49
11999,339015,7907.49
11999,364143,7906.38
11999,393329,7906.38
11999,422317,7905.78
11999,451993,7905.78
11999,480789,7907.3
11999,509963,7907.3
11999,539321,7907.3
11999,568613,7907.3
11999,598077,7907.3
11999,627717,7907.2
11999,657073,7907.2
11999,686660,7907.58
11999,716490,7907.58
11999,746132,7907.44
11999,775549,7907.44
11999,804904,7907.22
11999,834368,7907.22
11999,863917,7907.41
11999,893509,7907.41
11999,922410,7907.41
11999,951988,7907.34
11999,21164,7907.34
11999,50267,7907.27
11999,79546,7907.27
11999,108626,7907.41
11999,138172,7907.41
11999,168293,7907.62
11999,197958,7907.62
11999,227416,7907.62
11999,257246,7907.55
11999,271830,7907.55
11999,271992,7907.09
11999,277305,7907.09
11999,302793,7906.38
11999,331828,7906.38
11999,360987,7906.38
11999,389892,7905.92
11999,419014,7905.92
11999,448603,7907.23
11999,460389,7907.23
11999,460552,7906.94
11999,460735,7906.94
11999,460963,7906.38
11999,461086,7906.38
11999,461245,7906.38
11999,461414,7906.38
11999,461576,7906.38
11999,463357,7906.38
11999,480542,7906.38
11999,507690,7910.4
11999,535949,7910.4
11999,564521,7906.31
11999,593177,7906.31
11999,622465,7907.39
11999,651545,7907.39
11999,680791,7907.39
11999,709674,7907.12
11999,738944,7907.12
11999,768050,7907.56
11999,797348,7907.56
11999,826780,7907.55
11999,855622,7907.55
11999,884888,7907.34
11999,914176,7907.34
11999,943145,7907.34
11999,6011,7907.38
11999,35184,7907.38
11999,64307,7907.34
11999,93487,7907.34
11999,122451,7907.5
11999,150976,7907.5
11999,179123,7907.33
11999,208051,7907.33
11999,237629,7907.33
11999,266820,7907.69
11999,295834,7907.69
11999,324213,7907.35
11999,353508,7907.35
11999,382646,7907.57
11999,411838,7907.57
11999,440574,7907.2
11999,469521,7907.2
11999,497994,7907.2
11999,527582,7907.5
11999,556994,7907.5
11999,586056,7907.21
11999,614599,7907.21
11999,643255,7907.67
11999,672117,7907.67
11999,701110,7907.67
11999,724258,7907.54
11999,724435,7907.54
11999,727543,7907.2
11999,748653,7907.2
11999,777560,7911.3
11999,806418,7911.3
11999,835057,7911.3
11999,863887,7907.03
11999,887906,7907.03
11999,888070,7907.26
12001,64472,7907.53
12001,92914,7907.53
12001,121456,7907.34
12001,150121,7907.34
12001,179067,7907.34
12001,207910,7907.4
12001,236468,7907.4
12001,265078,7907.33
12001,293711,7907.33
12001,323055,7907.52
12001,352583,7907.52
12001,15506,7907.61
12001,44313,7907.35
12001,73326,7907.35
12001,90981,7907.55
12001,91154,7907.55
12001,91323,7906.38
12001,91451,7906.38
12001,91617,7906.38
12001,91798,7906.38
12001,91997,7906.38
12001,92083,7906.38
12001,92247,7906.38
12001,92411,7906.38
12001,92652,7906.38
12001,92740,7906.38
12001,92928,7906.38
12001,93077,7906.38
12001,93241,7906.38
12001,103392,7906.38
12001,129132,7906.38
12001,157137,7906.38
12001,185569,7905.13
12001,214654,7905.13
12001,243051,7907.06
12001,272286,7907.06
12001,301440,7907.14
12001,330333,7907.14
12001,359421,7907.14
12001,388341,7907.14
12001,417421,7907.14
12001,446838,7907.58
12001,461913,7907.58
12001,462081,7907.43
12001,462285,7907.43
12001,462479,7906.38
12001,462596,7906.38
12001,462780,7906.38
12001,462944,7906.38
12001,463104,7906.38
12001,463261,7906.38
12001,463437,7906.38
12001,464142,7906.38
12001,464309,7906.38
12001,464463,7906.38
12001,464627,7906.38
12001,464803,7906.38
12001,464958,7906.38
12001,465148,7906.38
12001,465291,7906.38
